student,type,id,cml_max_r,base_relative_max,group,type_label
ctrlC_ref,ctrlC_ref,gsm8k-20,-1.0162520264528736,-0.034484139364095556,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-21,-0.4943019353459317,0.15184468835217524,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-22,-0.7009283166549808,0.3042419956538719,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-23,-1.1950888599445906,0.34100315613048937,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-24,-0.8749878279684082,0.19960068585493707,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-25,-0.267725063817201,0.11125665002188889,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-26,-0.32742007235040516,0.14626578418364344,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-27,-0.852954810789921,0.25578370383047444,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-28,-0.5417267864079776,0.10152378476622981,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-29,-0.6818787008534218,0.04627435927450041,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-3,-0.8905859941387914,0.2869443183973255,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-30,-0.8350171201304024,0.09734788937740113,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-31,-0.6615787554317067,0.01846933423053443,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-32,-1.0668412191236785,0.4079163487284714,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-33,-0.426734523196066,0.41633856735018004,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-34,-0.6461745454592472,0.07554687625814871,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-35,-0.6167191671045805,0.3585844367050258,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-36,-0.7878075649917083,-0.14931287238514657,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-37,-0.4635823890012318,-0.2521574983306606,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-38,-0.7151319570218122,-0.13480357289958267,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-39,-0.4644888197633723,-0.00799652316671462,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-4,-0.5973052170465085,-0.05465404568633059,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-40,-0.9924606714290147,0.5976578564904189,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-41,-0.34721577564032624,0.18414949887940157,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-42,-0.9894247843484296,0.016159309287571588,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-43,-0.5273889587515954,-0.09437749640792459,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-44,-0.525362690099455,-0.050561438778225276,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-45,-0.6237574855404846,0.12342486396973174,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-46,-0.8600644230836119,0.047220916458673434,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-47,-0.5504041094391864,-0.017886299308555342,human-reference null,Human-ref control
