student,type,id,value,group,label
ctrlC_ref_s2,ctrlC_ref,gsm8k-30,-0.838797668900094,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-31,-0.6484211067998499,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-32,-1.3155419974896598,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-33,-0.54172900935599555,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-34,-0.6297295719182022,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-35,-0.9489377647271697,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-36,-0.7058597192350908,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-37,-0.6197870501087075,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-38,-0.6988294071097414,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-39,-0.44040553091374435,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-4,-0.5469717378346182,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-40,-0.9924606714290147,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-41,-0.5295411780330833,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-42,-1.0060512215940998,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-43,-0.44675853015087896,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-44,-0.5780404529717578,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-45,-0.40853123994086116,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-46,-0.6386633123764924,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-47,-0.48006859798939727,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-48,-0.8602800824164121,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-49,-0.6893639051662684,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-5,-0.7508069837084819,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-50,-0.7559707360212468,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-51,-0.885952687449663,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-52,-0.5903824354651485,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-53,-0.3580543980155327,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-54,-0.7136951212219127,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-55,-0.7892693289262717,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-56,-0.7193665961187263,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-57,-0.778908056472146,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-58,-0.6447562024157796,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-59,-0.6482186573379028,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-6,-0.45816026067349236,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-60,-0.7736091555695985,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-61,-0.6562227416102973,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-62,-0.41790967002579354,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-63,-0.589943972135125,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-64,-0.6203330970718752,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-65,-0.822886903185422,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-66,-0.8887725107580227,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-67,-0.5489087273579422,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-68,-0.7163892763583557,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-69,-0.7744437676652545,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-7,-0.3902906953107273,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-70,-0.7184660362209405,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-71,-0.9136641074392011,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-72,-0.671318343254472,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-73,-0.671108281846071,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-74,-0.44212901786010933,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-75,-0.3216823447240457,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-76,-1.1327778770792083,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-77,-0.5117227865861211,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-78,-0.7769911439369916,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-79,-1.0435731904526928,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-8,-0.46588159081624564,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-80,-0.5800117914290086,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-81,-0.5532971474610577,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-82,-0.4488342380058077,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-83,-0.7456458087839569,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-84,-0.38829674729000974,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-85,-0.8627134191631411,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-86,-0.28238730045708105,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-87,-0.2996073742334231,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-88,-0.6526223229049337,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-89,-0.5652784891207328,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-9,-0.4852673526511115,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-90,-0.6113297257956213,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-91,-0.6567767605148553,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-92,-0.6806595817626564,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-93,-0.7850525673100318,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-94,-0.47002512213200076,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-95,-0.40185491644600646,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-96,-0.9387380086960125,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-97,-0.7279757298511567,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-98,-0.5792531246969753,non-distilled control,Human-ref control
ctrlC_ref_s2,ctrlC_ref,gsm8k-99,-0.3797246706804188,non-distilled control,Human-ref control
ctrlInst_qwen,ctrlInst_qwen,gsm8k-0,0.0758329552894011,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-1,-0.078197480863998,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-10,0.01850575401129856,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-100,0.06104310670157942,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-101,0.017398355246203256,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-102,-0.03597534028260141,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-103,-7.76696618584205e-4,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-104,-0.037244074868507546,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-105,-0.04046757839942913,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-106,-0.01770789945108467,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-107,0.08488503843252654,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-108,0.027503318528631138,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-109,0.028792696782051097,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-11,2.661871891804224e-4,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-110,0.016722510452447548,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-111,-0.035287114200861114,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-112,0.06619293134093396,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-113,0.05884173708039095,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-114,0.019417581912813342,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-115,-0.04539169425849049,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-116,-0.040783311284953605,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-117,0.02523334851299236,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-118,0.04435837226715522,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-119,0.04898548688524623,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-12,0.03740160266968362,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-120,0.10377005803262418,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-121,0.11916735241658394,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-122,0.0365288057140149,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-123,-0.014284050842781407,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-124,-0.0384431989759525,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-125,-0.09501390903798113,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-126,0.05921620007325318,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-127,0.06490956810584897,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-128,-0.004500530644283796,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-129,0.02359627741961315,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-13,-0.1885677174196574,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-130,-0.018713004774739916,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-131,0.055777844425648315,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-132,-0.010523415158093935,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-133,0.06002326933727961,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-134,0.036785146476276676,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-135,0.044163898957589764,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-136,0.03182261803897504,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-137,0.036293764822548535,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-138,-0.02513383813723409,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-139,0.04407645274478017,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-14,0.03291594354486921,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-140,0.0015362137381128849,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-141,0.06154842534661961,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-142,0.10299364770249353,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-143,0.05547106981196073,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-144,-0.030525054370358573,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-145,0.05860918353317207,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-146,0.027624147669687626,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-147,-0.002860763175832809,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-148,0.09685851824086067,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-149,0.11159482860006503,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-15,0.05247077910531728,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-150,0.054233947901905166,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-151,-0.02267298383955897,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-152,0.005946659186170614,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-153,-0.056874462346255844,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-154,-0.005941071126906838,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-155,0.03487134191119173,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-156,0.01139987758940375,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-157,-0.028529225893990123,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-158,8.867676733708835e-4,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-159,0.0033675534747981684,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-16,-0.07732508432276725,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-160,0.014363660069666218,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-161,0.005994586015982656,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-162,0.09395740642409117,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-163,0.061798776265527766,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-164,0.04209421859320944,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-165,0.020525885403821775,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-166,0.007134803105515064,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-167,0.06145991776868717,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-168,0.06561875337788092,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-169,0.03830224435577079,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-17,0.031620031636720655,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-170,-0.016379021865531543,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-171,0.015450534698664517,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-172,-0.06098629595091923,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-173,-0.007961930769730924,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-174,0.09757535541881934,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-175,0.00886066723460388,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-176,0.0392726718223787,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-177,-0.023041243234941042,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-178,0.0169744386526704,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-179,-0.028774885832219238,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-18,0.023545541904593056,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-180,0.006450249418584408,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-181,0.06883708955071813,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-182,0.032234585153044615,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-183,-0.004030424692305079,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-184,-0.006374041929555221,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-185,0.04526491421911305,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-186,-0.02879283774323535,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-187,0.10469805126749226,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-188,-0.0276578522467249,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-189,0.06732181837856926,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-19,0.018420664762785754,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-190,0.0677687932742273,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-191,0.06317183291956019,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-192,0.1430393307010423,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-193,0.09268230797450955,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-194,0.03715034177195886,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-195,0.05907872050363511,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-196,0.12982842790782084,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-197,-0.04256916091924645,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-198,0.08512596465030581,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-199,0.08311717745633984,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-2,0.008497754879753738,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-20,0.05546198848002866,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-21,-0.07572658047845915,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-22,0.09840704913946097,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-23,-0.01142505561655005,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-24,0.02469805161700922,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-25,-0.03156497274724507,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-26,0.03513466917991148,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-27,0.026526755680231925,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-28,0.08098140674241872,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-29,0.0035182642468017944,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-3,0.10475182882940343,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-30,0.02217873350736367,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-31,0.02648442829628217,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-32,0.016239158658740926,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-33,0.007190863056131397,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-34,-0.0022645868208790165,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-35,0.06567794111822023,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-36,0.014498651886492797,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-37,-0.06933984898545908,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-38,0.06944031470148537,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-39,0.04279613630896331,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-4,0.04936960731714746,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-40,0.07083029808189911,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-41,-0.05871302129008499,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-42,0.04515194868709507,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-43,0.10256716282939127,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-44,-0.010076844699919818,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-45,-0.010832054654602935,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-46,0.05457851447321904,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-47,-0.03103174400379549,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-48,0.04980466788051385,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-49,0.01828100057194798,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-5,-0.04967201462307505,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-50,0.014374496432091627,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-51,0.07158120414534153,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-52,0.012950709717479192,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-53,0.020341336866642135,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-54,0.005687751638639826,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-55,0.04016270605824809,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-56,0.06373365002858111,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-57,0.031660132748177666,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-58,0.04531679992936616,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-59,-0.04782566629827886,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-6,0.0032854341868285564,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-60,0.15657703580111715,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-61,0.008692090377541262,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-62,-0.07708001969119371,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-63,-0.026622868791132848,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-64,0.05161095900843976,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-65,0.16721269395918614,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-66,0.06264633441575701,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-67,0.008087171519283343,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-68,0.046306784750227536,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-69,0.07331209952413031,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-7,-0.02602350505547224,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-70,0.05845936768167265,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-71,-0.0019893944047360557,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-72,0.013584645906159265,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-73,0.01657669041760687,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-74,0.01342249331845205,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-75,0.07527423500783242,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-76,-0.03757456885699212,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-77,-0.025012832987204872,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-78,0.06945615883012757,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-79,-0.022510455449175848,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-8,0.06542248464149747,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-80,0.0325582306132976,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-81,-0.020795021575425274,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-82,0.06510615639226025,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-83,0.0705543873420047,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-84,0.019750252798575202,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-85,0.007514525300464481,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-86,4.997645111157745e-4,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-87,-0.011177907784189894,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-88,0.0485222432097111,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-89,0.006305831119142735,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-9,0.08256115006725412,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-90,0.04809812524712437,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-91,-0.0080270737947582,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-92,0.11791404226350305,distilled,Qwen14B student
ctrlInst_qwen,ctrlInst_qwen,gsm8k-93,0.15483335069395743,distilled,Qwen14B student
