threshold,fpr,tpr,stratum,method
-0.05176398209418498,0.0033333333333333335,0.78,all distilled,CML
-0.052521774855323805,0.0033333333333333335,0.7805555555555556,all distilled,CML
-0.05253524960283422,0.0033333333333333335,0.7811111111111111,all distilled,CML
-0.05306476649735281,0.005,0.7811111111111111,all distilled,CML
-0.053359612027573444,0.005,0.7816666666666666,all distilled,CML
-0.05337777265105448,0.005,0.7822222222222223,all distilled,CML
-0.05354228986513904,0.005,0.7827777777777778,all distilled,CML
-0.05359836025907655,0.005,0.7833333333333333,all distilled,CML
-0.0536054901727428,0.005,0.7838888888888889,all distilled,CML
-0.05368083852464478,0.005,0.7844444444444445,all distilled,CML
-0.05368284557427311,0.005,0.785,all distilled,CML
-0.05387984215924174,0.005,0.7855555555555556,all distilled,CML
-0.05398152636025566,0.005,0.7861111111111111,all distilled,CML
-0.05414754774198993,0.005,0.7866666666666666,all distilled,CML
-0.05416794200495717,0.005,0.7872222222222223,all distilled,CML
-0.05423863341995061,0.005,0.7877777777777778,all distilled,CML
-0.054439894891673335,0.005,0.7883333333333333,all distilled,CML
-0.054457888385469944,0.005,0.7888888888888889,all distilled,CML
-0.05453264828023541,0.005,0.7894444444444444,all distilled,CML
-0.05457414922841583,0.005,0.79,all distilled,CML
-0.05509990068504794,0.005,0.7905555555555556,all distilled,CML
-0.055407294919801287,0.005,0.7911111111111111,all distilled,CML
-0.055569400909133204,0.005,0.7916666666666666,all distilled,CML
-0.05577324280557802,0.005,0.7922222222222223,all distilled,CML
-0.055989138073475525,0.005,0.7927777777777778,all distilled,CML
-0.0560546063929529,0.005,0.7933333333333333,all distilled,CML
-0.05619975287925924,0.005,0.7938888888888889,all distilled,CML
-0.0564927598595138,0.005,0.7944444444444444,all distilled,CML
-0.05657440051870083,0.005,0.795,all distilled,CML
-0.05669269129366103,0.005,0.7955555555555556,all distilled,CML
-0.056874462346255844,0.005,0.7961111111111111,all distilled,CML
-0.056984265679868834,0.005,0.7966666666666666,all distilled,CML
-0.057106716834067206,0.005,0.7972222222222223,all distilled,CML
-0.05716425877595083,0.005,0.7977777777777778,all distilled,CML
-0.057760388351954184,0.005,0.7983333333333333,all distilled,CML
-0.05802896332679519,0.005,0.7988888888888889,all distilled,CML
-0.0580678250870707,0.005,0.7994444444444444,all distilled,CML
-0.05812972623065707,0.005,0.8,all distilled,CML
-0.05822027259663787,0.005,0.8005555555555556,all distilled,CML
-0.05851748759919939,0.005,0.8011111111111111,all distilled,CML
-0.05871302129008499,0.005,0.8016666666666666,all distilled,CML
-0.05888098938621428,0.005,0.8022222222222222,all distilled,CML
-0.05892396331178856,0.005,0.8027777777777778,all distilled,CML
-0.058985575345018915,0.005,0.8033333333333333,all distilled,CML
-0.05957125399549823,0.005,0.8038888888888889,all distilled,CML
-0.05993411554345429,0.005,0.8044444444444444,all distilled,CML
-0.0601580952740447,0.005,0.805,all distilled,CML
-0.06048843361615802,0.005,0.8055555555555556,all distilled,CML
-0.0605570600577682,0.005,0.8061111111111111,all distilled,CML
-0.06076616704849677,0.005,0.8066666666666666,all distilled,CML
-0.06080001332299073,0.005,0.8072222222222222,all distilled,CML
-0.060895930126663944,0.005,0.8077777777777778,all distilled,CML
-0.06094302410021857,0.005,0.8083333333333333,all distilled,CML
-0.06098629595091923,0.005,0.8088888888888889,all distilled,CML
-0.061021120820471175,0.005,0.8094444444444444,all distilled,CML
-0.061142052835489846,0.005,0.81,all distilled,CML
-0.06123355931169916,0.005,0.8105555555555556,all distilled,CML
-0.06151265277804102,0.005,0.8111111111111111,all distilled,CML
-0.06152669604847605,0.005,0.8116666666666666,all distilled,CML
-0.061781743361167485,0.005,0.8122222222222222,all distilled,CML
-0.06189927591263855,0.005,0.8127777777777778,all distilled,CML
-0.06197605570391204,0.005,0.8133333333333334,all distilled,CML
-0.06205214369775802,0.005,0.8138888888888889,all distilled,CML
-0.062290007328398456,0.005,0.8144444444444444,all distilled,CML
-0.0625724474589921,0.005,0.815,all distilled,CML
-0.06273425812921019,0.005,0.8155555555555556,all distilled,CML
-0.06287783740091757,0.005,0.8161111111111111,all distilled,CML
-0.06313931696592037,0.005,0.8166666666666667,all distilled,CML
-0.06328659800252623,0.005,0.8172222222222222,all distilled,CML
-0.06342208628651874,0.005,0.8177777777777778,all distilled,CML
-0.06353777301824776,0.005,0.8183333333333334,all distilled,CML
-0.06382796287953102,0.005,0.8188888888888889,all distilled,CML
-0.06404203784855439,0.005,0.8194444444444444,all distilled,CML
-0.0643504254892657,0.005,0.82,all distilled,CML
-0.0645266073621551,0.005,0.8205555555555556,all distilled,CML
-0.0651362545056137,0.005,0.8211111111111111,all distilled,CML
-0.06562735065382824,0.005,0.8216666666666667,all distilled,CML
-0.0663992721232261,0.005,0.8222222222222222,all distilled,CML
-0.06640505455321166,0.005,0.8227777777777778,all distilled,CML
-0.06774445830546227,0.005,0.8233333333333334,all distilled,CML
-0.06786247364705561,0.005,0.8238888888888889,all distilled,CML
-0.0678694647985009,0.005,0.8244444444444444,all distilled,CML
-0.06793496384144354,0.005,0.825,all distilled,CML
-0.06795957767002556,0.005,0.8255555555555556,all distilled,CML
-0.06799854356354057,0.005,0.8261111111111111,all distilled,CML
-0.06857594507225803,0.005,0.8266666666666667,all distilled,CML
-0.06867638718928065,0.005,0.8272222222222222,all distilled,CML
-0.06891161362423662,0.005,0.8277777777777777,all distilled,CML
-0.06892433144820032,0.005,0.8283333333333334,all distilled,CML
-0.06894401525022265,0.005,0.8288888888888889,all distilled,CML
-0.06933984898545908,0.005,0.8294444444444444,all distilled,CML
-0.06968666927630265,0.005,0.83,all distilled,CML
-0.06971419202097046,0.005,0.8305555555555556,all distilled,CML
-0.06998908742543122,0.005,0.8311111111111111,all distilled,CML
-0.07030295286474245,0.005,0.8316666666666667,all distilled,CML
-0.07044123805505792,0.005,0.8322222222222222,all distilled,CML
-0.07081058430340001,0.005,0.8327777777777777,all distilled,CML
-0.07082779673001965,0.005,0.8333333333333334,all distilled,CML
-0.07112858510011191,0.005,0.8338888888888889,all distilled,CML
-0.07135743714382711,0.005,0.8344444444444444,all distilled,CML
-0.07146195402700822,0.005,0.835,all distilled,CML
-0.07148790096759741,0.005,0.8355555555555556,all distilled,CML
-0.0715947992554693,0.005,0.8361111111111111,all distilled,CML
-0.07196493379453228,0.005,0.8366666666666667,all distilled,CML
-0.07238096440555603,0.005,0.8372222222222222,all distilled,CML
-0.07305127402042777,0.005,0.8377777777777777,all distilled,CML
-0.07320029370699291,0.005,0.8383333333333334,all distilled,CML
-0.07335415435229625,0.005,0.8388888888888889,all distilled,CML
-0.07396559828715121,0.005,0.8394444444444444,all distilled,CML
-0.07422799033348712,0.005,0.84,all distilled,CML
-0.07466851906448493,0.005,0.8405555555555555,all distilled,CML
-0.07502274894278349,0.005,0.8411111111111111,all distilled,CML
-0.07541182079172759,0.005,0.8416666666666667,all distilled,CML
-0.07549427241146534,0.005,0.8422222222222222,all distilled,CML
-0.07572658047845915,0.005,0.8427777777777777,all distilled,CML
-0.07601761016232533,0.005,0.8433333333333334,all distilled,CML
-0.07644992049912697,0.005,0.8438888888888889,all distilled,CML
-0.07662395301939864,0.005,0.8444444444444444,all distilled,CML
-0.07708001969119371,0.005,0.845,all distilled,CML
-0.07710914849340883,0.005,0.8455555555555555,all distilled,CML
-0.07711418174632473,0.005,0.8461111111111111,all distilled,CML
-0.07729658521146676,0.005,0.8466666666666667,all distilled,CML
-0.07732508432276725,0.005,0.8472222222222222,all distilled,CML
-0.07787960744093014,0.005,0.8477777777777777,all distilled,CML
-0.07791783953460604,0.005,0.8483333333333334,all distilled,CML
-0.0781372161655482,0.005,0.8488888888888889,all distilled,CML
-0.078197480863998,0.005,0.8494444444444444,all distilled,CML
-0.07841932947030442,0.005,0.85,all distilled,CML
-0.07842861536505819,0.005,0.8505555555555555,all distilled,CML
-0.0786777067672188,0.005,0.8511111111111112,all distilled,CML
-0.07907454106087805,0.005,0.8516666666666667,all distilled,CML
-0.0793332125449708,0.005,0.8522222222222222,all distilled,CML
-0.0798731987159726,0.005,0.8527777777777777,all distilled,CML
-0.0799198114905903,0.005,0.8533333333333334,all distilled,CML
-0.08056136270340308,0.005,0.8538888888888889,all distilled,CML
-0.08062743597325309,0.005,0.8544444444444445,all distilled,CML
-0.08063324925619736,0.005,0.855,all distilled,CML
-0.08082693371954153,0.005,0.8555555555555555,all distilled,CML
-0.08089600118556306,0.005,0.8561111111111112,all distilled,CML
-0.08098520459176511,0.005,0.8566666666666667,all distilled,CML
-0.08145368891203808,0.005,0.8572222222222222,all distilled,CML
-0.08154653237298792,0.005,0.8577777777777778,all distilled,CML
-0.08165301128535085,0.005,0.8583333333333333,all distilled,CML
-0.08227308954380391,0.005,0.8588888888888889,all distilled,CML
-0.08247211573146898,0.005,0.8594444444444445,all distilled,CML
-0.08283603310163384,0.005,0.86,all distilled,CML
-0.08329817984893573,0.005,0.8605555555555555,all distilled,CML
-0.08332355533646746,0.005,0.8611111111111112,all distilled,CML
-0.08340996065552911,0.005,0.8616666666666667,all distilled,CML
-0.08350447110846859,0.005,0.8622222222222222,all distilled,CML
-0.08372091221454478,0.005,0.8627777777777778,all distilled,CML
-0.08384480914637582,0.005,0.8633333333333333,all distilled,CML
-0.08403364784562287,0.005,0.8638888888888889,all distilled,CML
-0.08404720952879341,0.005,0.8644444444444445,all distilled,CML
-0.08415966759873494,0.005,0.865,all distilled,CML
-0.08416969603023433,0.005,0.8655555555555555,all distilled,CML
-0.0842662205054685,0.005,0.8661111111111112,all distilled,CML
-0.08443091663933153,0.005,0.8666666666666667,all distilled,CML
-0.084740440021077,0.005,0.8672222222222222,all distilled,CML
-0.08562985774043197,0.005,0.8677777777777778,all distilled,CML
-0.0857362931460755,0.005,0.8683333333333333,all distilled,CML
-0.08619836825321253,0.005,0.8688888888888889,all distilled,CML
-0.0863960822002936,0.005,0.8694444444444445,all distilled,CML
-0.08715907679353785,0.005,0.87,all distilled,CML
-0.08727316208009878,0.005,0.8705555555555555,all distilled,CML
-0.08751703510476566,0.005,0.8711111111111111,all distilled,CML
-0.08762262367766477,0.005,0.8716666666666667,all distilled,CML
-0.08821646582432549,0.005,0.8722222222222222,all distilled,CML
-0.08824843834904009,0.005,0.8727777777777778,all distilled,CML
-0.08861477838686532,0.005,0.8733333333333333,all distilled,CML
-0.0893005239888636,0.005,0.8738888888888889,all distilled,CML
-0.08931367138432128,0.005,0.8744444444444445,all distilled,CML
-0.08947512718611217,0.005,0.875,all distilled,CML
-0.08968227864638512,0.005,0.8755555555555555,all distilled,CML
-0.08996196766512934,0.005,0.8761111111111111,all distilled,CML
-0.09030256368259415,0.005,0.8766666666666667,all distilled,CML
-0.0909117182623671,0.005,0.8772222222222222,all distilled,CML
-0.09106566941468944,0.005,0.8777777777777778,all distilled,CML
-0.09115451216317788,0.005,0.8783333333333333,all distilled,CML
-0.09175238529011406,0.005,0.8788888888888889,all distilled,CML
-0.09251868448018072,0.005,0.8794444444444445,all distilled,CML
-0.09304770655205799,0.005,0.88,all distilled,CML
-0.09317416013121277,0.005,0.8805555555555555,all distilled,CML
-0.09386520408031673,0.005,0.8811111111111111,all distilled,CML
-0.09440902014333774,0.005,0.8816666666666667,all distilled,CML
-0.09464060196816998,0.005,0.8822222222222222,all distilled,CML
-0.09467279223486974,0.005,0.8827777777777778,all distilled,CML
-0.0948738773946437,0.005,0.8833333333333333,all distilled,CML
-0.09501390903798113,0.005,0.8838888888888888,all distilled,CML
-0.09547616363499159,0.005,0.8844444444444445,all distilled,CML
-0.09620947053328821,0.005,0.885,all distilled,CML
-0.09624662300337539,0.005,0.8855555555555555,all distilled,CML
-0.09709845179876003,0.005,0.8861111111111111,all distilled,CML
-0.0971544314593098,0.005,0.8866666666666667,all distilled,CML
-0.09736277763608453,0.005,0.8872222222222222,all distilled,CML
-0.09768060274622425,0.005,0.8877777777777778,all distilled,CML
-0.09768333379066527,0.005,0.8883333333333333,all distilled,CML
-0.0979709169862886,0.005,0.8888888888888888,all distilled,CML
-0.0996962028279611,0.005,0.8894444444444445,all distilled,CML
-0.1001004531166167,0.005,0.89,all distilled,CML
-0.10027909468172588,0.005,0.8905555555555555,all distilled,CML
-0.10047925340608047,0.005,0.8911111111111111,all distilled,CML
-0.10068481790440967,0.005,0.8916666666666667,all distilled,CML
-0.10091182132706844,0.005,0.8922222222222222,all distilled,CML
-0.10151638707130622,0.005,0.8927777777777778,all distilled,CML
-0.10190162840557448,0.005,0.8933333333333333,all distilled,CML
-0.10331308675039705,0.005,0.8938888888888888,all distilled,CML
-0.10376048541988381,0.005,0.8944444444444445,all distilled,CML
-0.10454936079811847,0.005,0.895,all distilled,CML
-0.10536293719185222,0.005,0.8955555555555555,all distilled,CML
-0.10580017504652706,0.005,0.8961111111111111,all distilled,CML
-0.10588236208291912,0.005,0.8966666666666666,all distilled,CML
-0.10590065592871123,0.005,0.8972222222222223,all distilled,CML
-0.10605677815684567,0.005,0.8977777777777778,all distilled,CML
-0.10625001131829387,0.005,0.8983333333333333,all distilled,CML
-0.10687154570502799,0.005,0.8988888888888888,all distilled,CML
-0.1070924670904786,0.005,0.8994444444444445,all distilled,CML
-0.10711351173203287,0.005,0.9,all distilled,CML
-0.10730244909521292,0.005,0.9005555555555556,all distilled,CML
-0.10749306530169711,0.005,0.9011111111111111,all distilled,CML
-0.10770746760637825,0.005,0.9016666666666666,all distilled,CML
-0.10803051489704946,0.005,0.9022222222222223,all distilled,CML
-0.10811064409302962,0.005,0.9027777777777778,all distilled,CML
-0.10925481653625924,0.005,0.9033333333333333,all distilled,CML
-0.10947505790460133,0.005,0.9038888888888889,all distilled,CML
-0.10951490171924005,0.005,0.9044444444444445,all distilled,CML
-0.1095746683689609,0.005,0.905,all distilled,CML
-0.10978355044972224,0.005,0.9055555555555556,all distilled,CML
-0.11005878322661033,0.005,0.9061111111111111,all distilled,CML
-0.11059889414997598,0.005,0.9066666666666666,all distilled,CML
-0.11113180338509532,0.005,0.9072222222222223,all distilled,CML
-0.11160340049520054,0.005,0.9077777777777778,all distilled,CML
-0.1120059572549178,0.005,0.9083333333333333,all distilled,CML
-0.11275478791990828,0.005,0.9088888888888889,all distilled,CML
-0.11308964580147138,0.005,0.9094444444444445,all distilled,CML
-0.11315385292238822,0.005,0.91,all distilled,CML
-0.11446410756008124,0.005,0.9105555555555556,all distilled,CML
-0.11459254673204505,0.005,0.9111111111111111,all distilled,CML
-0.11459837141934609,0.005,0.9116666666666666,all distilled,CML
-0.1148089786901968,0.005,0.9122222222222223,all distilled,CML
-0.11541869657958903,0.005,0.9127777777777778,all distilled,CML
-0.11595702718992434,0.005,0.9133333333333333,all distilled,CML
-0.1159571985953281,0.005,0.9138888888888889,all distilled,CML
-0.11694340019682753,0.005,0.9144444444444444,all distilled,CML
-0.11800560315692815,0.005,0.915,all distilled,CML
-0.1181342427696308,0.005,0.9155555555555556,all distilled,CML
-0.11859918993329394,0.005,0.9161111111111111,all distilled,CML
-0.11881081015736489,0.005,0.9166666666666666,all distilled,CML
-0.11894752586521279,0.005,0.9172222222222223,all distilled,CML
-0.11924796588332032,0.005,0.9177777777777778,all distilled,CML
-0.1196496134589386,0.005,0.9183333333333333,all distilled,CML
-0.1201730095863637,0.005,0.9188888888888889,all distilled,CML
-0.1204587142870992,0.005,0.9194444444444444,all distilled,CML
-0.12052738271118146,0.005,0.92,all distilled,CML
-0.12147104846941484,0.005,0.9205555555555556,all distilled,CML
-0.12149280550086061,0.005,0.9211111111111111,all distilled,CML
-0.12205930219065458,0.005,0.9216666666666666,all distilled,CML
-0.12252205403827482,0.005,0.9222222222222223,all distilled,CML
-0.12270116256297064,0.005,0.9227777777777778,all distilled,CML
-0.12356487950463962,0.005,0.9233333333333333,all distilled,CML
-0.12365408042445847,0.005,0.9238888888888889,all distilled,CML
-0.12402504866621511,0.005,0.9244444444444444,all distilled,CML
-0.1241357500198424,0.005,0.925,all distilled,CML
-0.12430218146057226,0.005,0.9255555555555556,all distilled,CML
-0.12451658885023648,0.005,0.9261111111111111,all distilled,CML
-0.12463900305982745,0.005,0.9266666666666666,all distilled,CML
-0.12495387710580838,0.005,0.9272222222222222,all distilled,CML
-0.12557961444789523,0.005,0.9277777777777778,all distilled,CML
-0.12717371096576172,0.005,0.9283333333333333,all distilled,CML
-0.12815793593047597,0.005,0.9288888888888889,all distilled,CML
-0.12908815247330832,0.005,0.9294444444444444,all distilled,CML
-0.1301966677567231,0.005,0.93,all distilled,CML
-0.13075360079202306,0.005,0.9305555555555556,all distilled,CML
-0.13149456033082046,0.005,0.9311111111111111,all distilled,CML
-0.13181329950223888,0.005,0.9316666666666666,all distilled,CML
-0.13191715565082895,0.005,0.9322222222222222,all distilled,CML
-0.13246037623786971,0.005,0.9327777777777778,all distilled,CML
-0.13246640970909757,0.005,0.9333333333333333,all distilled,CML
-0.132859884124981,0.005,0.9338888888888889,all distilled,CML
-0.13348944983657907,0.005,0.9344444444444444,all distilled,CML
-0.13363015497433556,0.005,0.935,all distilled,CML
-0.13391896176267704,0.005,0.9355555555555556,all distilled,CML
-0.13410593096820128,0.005,0.9361111111111111,all distilled,CML
-0.13441780681554666,0.005,0.9366666666666666,all distilled,CML
-0.13527238807259123,0.005,0.9372222222222222,all distilled,CML
-0.1352792959320565,0.005,0.9377777777777778,all distilled,CML
-0.13547255980500017,0.005,0.9383333333333334,all distilled,CML
-0.13574136788647212,0.005,0.9388888888888889,all distilled,CML
-0.13575915981411413,0.005,0.9394444444444444,all distilled,CML
-0.1361060210322413,0.005,0.94,all distilled,CML
-0.13686313168185266,0.005,0.9405555555555556,all distilled,CML
-0.137691124079835,0.005,0.9411111111111111,all distilled,CML
-0.13812284355935073,0.005,0.9416666666666667,all distilled,CML
-0.14036206288964764,0.005,0.9422222222222222,all distilled,CML
-0.14157860200728742,0.005,0.9427777777777778,all distilled,CML
-0.1425735978476647,0.005,0.9433333333333334,all distilled,CML
-0.14283622344207536,0.005,0.9438888888888889,all distilled,CML
-0.14304670718703094,0.005,0.9444444444444444,all distilled,CML
-0.14342732692085317,0.005,0.945,all distilled,CML
-0.14522308295523986,0.005,0.9455555555555556,all distilled,CML
-0.1459994350976589,0.005,0.9461111111111111,all distilled,CML
-0.14612097816807207,0.005,0.9466666666666667,all distilled,CML
-0.1466833751515957,0.005,0.9472222222222222,all distilled,CML
-0.14689025930727867,0.005,0.9477777777777778,all distilled,CML
-0.14816797628010991,0.005,0.9483333333333334,all distilled,CML
-0.14830241056579696,0.005,0.9488888888888889,all distilled,CML
-0.15026535213889633,0.005,0.9494444444444444,all distilled,CML
-0.15135151946195402,0.005,0.95,all distilled,CML
-0.15143595325507947,0.005,0.9505555555555556,all distilled,CML
-0.15283518153660913,0.005,0.9511111111111111,all distilled,CML
-0.1532469659055543,0.005,0.9516666666666667,all distilled,CML
-0.15438437149366985,0.005,0.9522222222222222,all distilled,CML
-0.155121096866574,0.005,0.9527777777777777,all distilled,CML
-0.15537887291956606,0.005,0.9533333333333334,all distilled,CML
-0.15613949294482543,0.005,0.9538888888888889,all distilled,CML
-0.15684648820544728,0.005,0.9544444444444444,all distilled,CML
-0.1570623471708317,0.005,0.955,all distilled,CML
-0.15737798868455943,0.005,0.9555555555555556,all distilled,CML
-0.15805024983042454,0.005,0.9561111111111111,all distilled,CML
-0.15814279359208142,0.005,0.9566666666666667,all distilled,CML
-0.15827408704754975,0.005,0.9572222222222222,all distilled,CML
-0.1598595512970693,0.005,0.9577777777777777,all distilled,CML
-0.1600380678401513,0.005,0.9583333333333334,all distilled,CML
-0.16035481408326538,0.005,0.9588888888888889,all distilled,CML
-0.1609787613135238,0.005,0.9594444444444444,all distilled,CML
-0.16127685739124542,0.005,0.96,all distilled,CML
-0.16204318115517197,0.005,0.9605555555555556,all distilled,CML
-0.16259904661752134,0.005,0.9611111111111111,all distilled,CML
-0.16306992970307504,0.005,0.9616666666666667,all distilled,CML
-0.1643651374236148,0.005,0.9622222222222222,all distilled,CML
-0.16460474998879615,0.005,0.9627777777777777,all distilled,CML
-0.16740722285748083,0.005,0.9633333333333334,all distilled,CML
-0.1676033101708121,0.005,0.9638888888888889,all distilled,CML
-0.1677050774783517,0.006666666666666667,0.9638888888888889,all distilled,CML
-0.16889040880986894,0.006666666666666667,0.9644444444444444,all distilled,CML
-0.16946526493092046,0.006666666666666667,0.965,all distilled,CML
-0.17057759961201224,0.006666666666666667,0.9655555555555555,all distilled,CML
-0.17158698404947353,0.006666666666666667,0.9661111111111111,all distilled,CML
-0.1729722733030918,0.006666666666666667,0.9666666666666667,all distilled,CML
-0.17523828456497134,0.006666666666666667,0.9672222222222222,all distilled,CML
-0.1754497301395484,0.006666666666666667,0.9677777777777777,all distilled,CML
-0.17753319944495866,0.006666666666666667,0.9683333333333334,all distilled,CML
-0.17785032223820932,0.006666666666666667,0.9688888888888889,all distilled,CML
-0.17824609361964625,0.006666666666666667,0.9694444444444444,all distilled,CML
-0.17965296806819378,0.006666666666666667,0.97,all distilled,CML
-0.17992860658495313,0.006666666666666667,0.9705555555555555,all distilled,CML
-0.18260346339992028,0.006666666666666667,0.9711111111111111,all distilled,CML
-0.18276434411928916,0.006666666666666667,0.9716666666666667,all distilled,CML
-0.18276603384133205,0.006666666666666667,0.9722222222222222,all distilled,CML
-0.18356755999466598,0.006666666666666667,0.9727777777777777,all distilled,CML
-0.1842228679155825,0.006666666666666667,0.9733333333333334,all distilled,CML
-0.1862943962271072,0.006666666666666667,0.9738888888888889,all distilled,CML
-0.18798234687464535,0.006666666666666667,0.9744444444444444,all distilled,CML
-0.18810505815196743,0.006666666666666667,0.975,all distilled,CML
-0.1885677174196574,0.006666666666666667,0.9755555555555555,all distilled,CML
-0.1953162445085706,0.006666666666666667,0.9761111111111112,all distilled,CML
-0.19776186383530486,0.006666666666666667,0.9766666666666667,all distilled,CML
-0.19855838015748933,0.006666666666666667,0.9772222222222222,all distilled,CML
-0.19905533869846787,0.008333333333333333,0.9772222222222222,all distilled,CML
-0.1993599936577679,0.008333333333333333,0.9777777777777777,all distilled,CML
-0.20082843189607433,0.008333333333333333,0.9783333333333334,all distilled,CML
-0.2044614962107508,0.008333333333333333,0.9788888888888889,all distilled,CML
-0.2052633454203434,0.01,0.9788888888888889,all distilled,CML
-0.20562930853105113,0.01,0.9794444444444445,all distilled,CML
-0.2056410461349396,0.01,0.98,all distilled,CML
-0.2066244108001664,0.01,0.9805555555555555,all distilled,CML
-0.20726292440579608,0.01,0.9811111111111112,all distilled,CML
-0.2082365892358336,0.01,0.9816666666666667,all distilled,CML
-0.20864401068921423,0.01,0.9822222222222222,all distilled,CML
-0.20897828261497403,0.01,0.9827777777777778,all distilled,CML
-0.20910910056747611,0.01,0.9833333333333333,all distilled,CML
-0.20962638399546946,0.01,0.9838888888888889,all distilled,CML
-0.2099263400433326,0.01,0.9844444444444445,all distilled,CML
-0.21244260507641832,0.01,0.985,all distilled,CML
-0.21321744473737764,0.01,0.9855555555555555,all distilled,CML
-0.2144551142134713,0.01,0.9861111111111112,all distilled,CML
-0.21635537181287223,0.01,0.9866666666666667,all distilled,CML
-0.21764954688931912,0.01,0.9872222222222222,all distilled,CML
-0.22164846255860177,0.01,0.9877777777777778,all distilled,CML
-0.22329908862383518,0.01,0.9883333333333333,all distilled,CML
-0.22612648940177316,0.01,0.9888888888888889,all distilled,CML
-0.22765238470862623,0.01,0.9894444444444445,all distilled,CML
-0.22812873612067058,0.01,0.99,all distilled,CML
-0.23238365910574033,0.011666666666666667,0.99,all distilled,CML
-0.23783111132449358,0.011666666666666667,0.9905555555555555,all distilled,CML
-0.24270627458993105,0.013333333333333334,0.9905555555555555,all distilled,CML
-0.24348915691517972,0.013333333333333334,0.9911111111111112,all distilled,CML
-0.2447432652983096,0.013333333333333334,0.9916666666666667,all distilled,CML
-0.2477480001748238,0.013333333333333334,0.9922222222222222,all distilled,CML
-0.25098526780868813,0.015,0.9922222222222222,all distilled,CML
-0.2565418111517534,0.016666666666666666,0.9922222222222222,all distilled,CML
-0.2571317487701716,0.018333333333333333,0.9922222222222222,all distilled,CML
-0.2618832732008846,0.02,0.9922222222222222,all distilled,CML
-0.2632781362165705,0.02,0.9927777777777778,all distilled,CML
-0.26331620952046475,0.02,0.9933333333333333,all distilled,CML
-0.2644580060434311,0.021666666666666667,0.9933333333333333,all distilled,CML
-0.26539698687195074,0.023333333333333334,0.9933333333333333,all distilled,CML
-0.2671527771737722,0.023333333333333334,0.9938888888888889,all distilled,CML
-0.267725063817201,0.025,0.9938888888888889,all distilled,CML
-0.2677262574013814,0.02666666666666667,0.9938888888888889,all distilled,CML
-0.26802939613406845,0.02666666666666667,0.9944444444444445,all distilled,CML
-0.2698056170082957,0.028333333333333332,0.9944444444444445,all distilled,CML
-0.27117741008710683,0.028333333333333332,0.995,all distilled,CML
-0.2735104005998971,0.028333333333333332,0.9955555555555555,all distilled,CML
-0.2781563631929363,0.028333333333333332,0.9961111111111111,all distilled,CML
-0.2788562119240762,0.03,0.9961111111111111,all distilled,CML
-0.2799724765587359,0.03166666666666667,0.9961111111111111,all distilled,CML
-0.28238730045708105,0.03333333333333333,0.9961111111111111,all distilled,CML
-0.2866446814778337,0.035,0.9961111111111111,all distilled,CML
-0.29072135035160723,0.03666666666666667,0.9961111111111111,all distilled,CML
-0.29233362333069385,0.03833333333333333,0.9961111111111111,all distilled,CML
-0.29748263017306265,0.04,0.9961111111111111,all distilled,CML
-0.2996073742334231,0.041666666666666664,0.9961111111111111,all distilled,CML
-0.3067007648996192,0.043333333333333335,0.9961111111111111,all distilled,CML
-0.3067705074833774,0.045,0.9961111111111111,all distilled,CML
-0.3173179963018527,0.04666666666666667,0.9961111111111111,all distilled,CML
-0.3190208711899837,0.04833333333333333,0.9961111111111111,all distilled,CML
-0.32147701729831807,0.05,0.9961111111111111,all distilled,CML
-0.3216823447240457,0.051666666666666666,0.9961111111111111,all distilled,CML
-0.32725853958421497,0.05333333333333334,0.9961111111111111,all distilled,CML
-0.32742007235040516,0.055,0.9961111111111111,all distilled,CML
-0.3320961164800356,0.056666666666666664,0.9961111111111111,all distilled,CML
-0.33540714492729423,0.056666666666666664,0.9966666666666667,all distilled,CML
-0.33586803701217505,0.058333333333333334,0.9966666666666667,all distilled,CML
-0.3386610999423735,0.06,0.9966666666666667,all distilled,CML
-0.3409637768912233,0.06166666666666667,0.9966666666666667,all distilled,CML
-0.3426727299088085,0.06333333333333334,0.9966666666666667,all distilled,CML
-0.34392881829183286,0.065,0.9966666666666667,all distilled,CML
-0.3444940655190931,0.06666666666666667,0.9966666666666667,all distilled,CML
-0.34502638585622847,0.06833333333333333,0.9966666666666667,all distilled,CML
-0.345614797784402,0.07,0.9966666666666667,all distilled,CML
-0.346415885029953,0.07166666666666667,0.9966666666666667,all distilled,CML
-0.34721577564032624,0.07333333333333333,0.9966666666666667,all distilled,CML
-0.3480521922765111,0.07333333333333333,0.9972222222222222,all distilled,CML
-0.34911060171961894,0.075,0.9972222222222222,all distilled,CML
-0.35112634847931085,0.07666666666666666,0.9972222222222222,all distilled,CML
-0.35338858424193464,0.07833333333333334,0.9972222222222222,all distilled,CML
-0.35352984528269793,0.08,0.9972222222222222,all distilled,CML
-0.3580543980155327,0.08166666666666667,0.9972222222222222,all distilled,CML
-0.35835208555928777,0.08333333333333333,0.9972222222222222,all distilled,CML
-0.35874386664833025,0.085,0.9972222222222222,all distilled,CML
-0.358851377849551,0.08666666666666667,0.9972222222222222,all distilled,CML
-0.3595259984506773,0.08666666666666667,0.9977777777777778,all distilled,CML
-0.36004049828036677,0.08833333333333333,0.9977777777777778,all distilled,CML
-0.3611285933439422,0.09,0.9977777777777778,all distilled,CML
-0.3613163909525294,0.09166666666666666,0.9977777777777778,all distilled,CML
